83493.09694659305	69334.030475284	69334.030475284	69334.030475284	58076.75821461526	58076.75821461526	58076.75821461526	54578.22024085495	51197.99485543676	51197.99485543676	45782.70343450419	45782.70343450419	45782.70343450419	45782.70343450419	45431.7345155888	45431.7345155888	41424.64215548072	41424.64215548072	40045.24153661391	40045.24153661391	40045.24153661391	40045.24153661391	40045.24153661391	40045.24153661391	40045.24153661391	37899.36311470653	37899.36311470653	33624.92157221427	33624.92157221427	33624.92157221427	33624.92157221427	33624.92157221427	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	26574.083514884034	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22761.855023741344	22157.21579793675	22157.21579793675	22157.21579793675	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	20497.29960197895	17755.95292645036	17755.95292645036	17755.95292645036	17755.95292645036	17755.95292645036	17755.95292645036	17681.286727241266	17681.286727241266	17681.286727241266	17681.286727241266	17681.286727241266	17681.286727241266	17681.286727241266	17681.286727241266	17129.970819141425	17129.970819141425	16445.299059672925	16445.299059672925	15286.45743341103	15286.45743341103	15286.45743341103	15286.45743341103	14595.461841584845	14595.461841584845	14595.461841584845	14595.461841584845	14595.461841584845	14595.461841584845	13323.749583327653	13323.749583327653	13323.749583327653	13093.62365610408	13093.62365610408	13093.62365610408	13093.62365610408	13093.62365610408	11981.386454178282	11981.386454178282	11981.386454178282	11981.386454178282	11981.386454178282	11981.386454178282	11981.386454178282	9886.950392658006	9886.950392658006	9886.950392658006	9886.950392658006	9886.950392658006	9886.950392658006	9886.950392658006	9886.950392658006	9591.861691425445	9591.861691425445	9591.861691425445	9591.861691425445	9591.861691425445	9591.861691425445	9591.861691425445	9591.861691425445	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	9481.305119742417	8851.333491830823	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7625.5016774520855	7262.123987221402	7262.123987221402	7262.123987221402	6861.963224559969	6861.963224559969	6861.963224559969	6861.963224559969	6861.963224559969	6861.963224559969	6277.895763357567	6277.895763357567	6277.895763357567	6277.895763357567	6277.895763357567	6277.895763357567	6262.89706947673	6262.89706947673	6262.89706947673	6262.89706947673	6262.89706947673	6262.89706947673	6262.89706947673	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5565.467365563793	5159.730239889879	5159.730239889879	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	5049.369649001995	4544.317372296105	4544.317372296105	4544.317372296105	4544.317372296105	4544.317372296105	4458.7735186654545	4458.7735186654545	4458.7735186654545	4458.7735186654545	4458.7735186654545	4458.7735186654545	4458.7735186654545	4458.7735186654545	4458.7735186654545	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3754.632470353371	3640.952656982884	3640.952656982884	3640.952656982884	3559.0343951844798	3559.0343951844798	3559.0343951844798	3559.0343951844798	3559.0343951844798	3484.7453082618013	3425.5623955232204	3174.8887955003966	3174.8887955003966	3174.8887955003966	3174.8887955003966	3174.8887955003966	3174.8887955003966	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2826.0194418629135	2711.4741003547388	2711.4741003547388	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2514.8309273573896	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2059.488399699876	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2043.793823550446	2017.4811511942942	2017.4811511942942	2017.4811511942942	2017.4811511942942	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1861.9487188958349	1837.764508897621	1814.7449960225445	1805.0882410148217	1805.0882410148217	1805.0882410148217	1743.8878564059005	1709.529296044977	1709.529296044977	1709.529296044977	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1525.0244428070264	1431.1550067805563	1431.1550067805563	1431.1550067805563	1431.1550067805563	1431.1550067805563	1431.1550067805563	1431.1550067805563	1431.1550067805563	1388.8140174442608	1388.8140174442608	1388.8140174442608	1388.8140174442608	1388.8140174442608	1368.6524943917689	1316.3348830610273	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1188.0651227283906	1178.8108690175447	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1070.93828481142	1008.2820591745676	1008.2820591745676	1008.2820591745676	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	993.1785323595712	956.833918519797	956.833918519797	956.833918519797	956.833918519797	956.833918519797	956.833918519797	956.833918519797	956.833918519797	956.833918519797	956.833918519797	903.6524963891868	903.6524963891868	903.6524963891868	903.6524963891868	903.6524963891868	903.6524963891868	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	897.1302607901212	878.9538272394512	878.9538272394512	878.9538272394512	878.9538272394512	878.9538272394512	873.3852612656774	873.3852612656774	871.5596238662162	867.313906158306	867.313906158306	867.313906158306	867.313906158306	865.8130083019255	865.8130083019255	843.1560152810255	838.934636306886	838.934636306886	838.934636306886	838.934636306886	830.4269566845841	830.4269566845841	830.4269566845841	830.4269566845841	830.4269566845841	816.9182922674993	808.857584655555	808.857584655555	807.1121630966672	807.1121630966672	807.1121630966672	807.1121630966672	807.1121630966672	800.9189334612413	800.9189334612413	800.9189334612413	786.391043651415	786.391043651415	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	773.2409259676656	761.9746263438591	761.9746263438591	761.9746263438591	761.9746263438591	761.9746263438591	761.9746263438591	761.9746263438591	761.9746263438591	761.9746263438591	761.9746263438591	759.9253824474654	759.9253824474654	759.9253824474654	741.2617482332547	741.2617482332547	741.2617482332547	741.2617482332547	737.3147644020913	737.3147644020913	737.3147644020913	737.3147644020913	737.3147644020913	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	729.4075196534535	727.646492092299	727.646492092299	727.646492092299	727.646492092299	727.646492092299	725.6051232763009	725.6051232763009	725.6051232763009	717.8008968117744	717.8008968117744	717.8008968117744	717.8008968117744	717.8008968117744	717.8008968117744	717.8008968117744	717.8008968117744	717.8008968117744	717.8008968117744	715.0468613874237	715.0468613874237	709.4181023942728	709.4181023942728	702.7535694682877	702.7535694682877	702.7535694682877	702.7535694682877	702.7535694682877	702.7535694682877	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	701.1124607680433	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	692.7081952595595	687.8859383363178	687.7809509162471	686.4675311277597	684.7101559407877	684.7101559407877	684.7101559407877	684.7101559407877	676.7270454815102	676.7270454815102	676.7270454815102	676.7270454815102	676.7270454815102	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	671.4784731611983	670.8077578106338	670.8077578106338	670.8077578106338	670.8077578106338	670.8077578106338	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	667.5199253576179	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	665.3404483130905	663.6253729390019	663.6253729390019	663.6253729390019	663.6253729390019	663.6253729390019	663.6253729390019	663.1684241390302	663.1684241390302	663.1684241390302	663.1684241390302	663.1684241390302	663.1684241390302	663.1684241390302	663.1684241390302	663.1684241390302	662.8232325646889	662.8232325646889	662.8232325646889	662.8232325646889	662.8232325646889	662.8232325646889	662.8232325646889	662.8232325646889	662.7022235913099	662.6126454316693	662.5511084144432	662.4464478155016	662.3561317223644	662.3561317223644	661.807768295608	661.3462587439593	661.3462587439593	661.3462587439593	661.3462587439593	661.3462587439593	661.3462587439593	661.3462587439593	661.3462587439593	661.0458317560228	660.8297599453326	660.5170070210174	660.5170070210174	660.5170070210174	660.5170070210174	660.2191464047725	660.2191464047725	660.2191464047725	660.2191464047725	660.2191464047725	660.2191464047725	659.7766046183004	659.7766046183004	659.2446612089708	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8734389561905	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.8160081636194	658.7603811794505	658.7603811794505	658.6349038722456	658.6349038722456	658.5849769812645	658.5849769812645	658.5849769812645	658.3255950303212	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.1973523235652	658.136670203327	658.136670203327	658.1248530457431	658.0199117924079	658.0199117924079	657.9214100638776	657.9214100638776	657.9214100638776	657.9214100638776	657.9214100638776	657.9061078224354	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.7566548110892	657.6643533734938	657.6643533734938	657.6412083103735	657.6412083103735	657.6412083103735	657.6412083103735	657.6412083103735	657.6412083103735	657.6412083103735	657.6412083103735	657.4529614057161	657.4529614057161	657.4529614057161	657.4529614057161	657.4529614057161	657.4529614057161	657.4529614057161	657.4529614057161	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2737477555372	657.2475680561452	657.2475680561452	657.2475680561452	657.2475680561452	657.2475680561452	657.1969043365887	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1477979963722	657.1182105813637	657.1182105813637	657.1182105813637	657.1182105813637	657.1182105813637	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0462306043203	657.0373353652757	657.0373353652757	657.0373353652757	657.0373353652757	657.0373353652757	656.9991853143273	656.9991853143273	656.9991853143273	656.9991853143273	656.9991853143273	656.9991853143273	656.990321459415	656.990321459415	656.990321459415	656.990321459415	656.990321459415	656.9628832970544	656.9628832970544	656.9628832970544	656.9628832970544	656.9628832970544	656.9628832970544	656.9458616254218	656.9458616254218	656.9458616254218	656.9458616254218	656.9458616254218	656.9458616254218	656.9269183797994	656.9269183797994	656.9269183797994	656.9269183797994	656.9269183797994	656.9269183797994	656.9103366525685	656.9103366525685	656.9103366525685	656.9002723434271	656.9002723434271	656.9002723434271	656.8941843773241	656.8941843773241	656.8941843773241	656.8894959876301	656.8894959876301	656.8894959876301	656.8894959876301	656.8894959876301	656.8894959876301	656.8654509526073	656.8654509526073	656.8654509526073	656.8654509526073	500000.0
